A151	A152	A153	B157	B158	B159	C165	C166	C168	D174	D176	D177
Acap3	4.46109186749606	4.52811874975884	4.4701534144552	4.32284205211723	4.69855156944215	4.49714895394628	4.60785736593942	4.47672048745269	4.38146893410943	4.55158025847944	4.60060883968483	4.36578936924099
Acat1	4.01907658981633	3.91717820264408	4.05503025707719	4.04349840885567	4.19833826912119	3.97444857995963	4.13678588125891	3.98825561151742	3.98941227208406	3.97287956006593	4.18560871269255	3.97035449675373
Acat2	3.46274338930033	3.67064035572226	3.63295099053466	3.46505688832551	3.92036488118517	3.36967726118729	3.63328209974219	3.63362716678296	3.63174758228324	3.68424472891662	3.32703077065943	3.79558100381205
Acat3	3.50492139587578	3.23212080665565	3.54546144669915	3.46648583702774	3.51815570532866	3.37809284182778	3.46962684316777	3.53258411014028	3.37829721194251	3.25024099633466	3.39941102784552	3.67244463908606
Acbd3	3.0461987930858	3.17154269673325	3.30065263640115	3.04512450571601	3.14671022682754	3.12425722774406	2.98722728431203	3.18657705856655	3.23732487275186	3.07857551755516	3.06672364943694	3.22809370400079
Acbd4	2.78743373755691	2.82643137307775	2.78517461356219	2.4744615730025	2.72867900129185	2.82831042592065	3.00034712512775	2.53441375821285	2.60191486843881	2.69842869338224	2.85193726550169	2.76402562895289
Acbd5	3.24832201802556	3.16272433783024	3.09997552708609	3.2857025314521	3.2010717631075	3.25390513890778	3.22255460500323	3.40013196661251	3.11022282245711	3.26646793886098	3.11385601666933	3.22816344312869
Acbd6	2.65062676038918	2.63172585294741	2.78283402324125	2.82200741208791	2.57788126002453	2.75194062621195	2.70892065149959	2.67628424551095	2.76836487561249	2.47076184503985	2.88505600977757	2.74072656440816
Accs	0.697124525013033	0.638015019665127	0.490509964530176	0.646620891341162	0.495921378100573	0.641477653093917	0.376235470530519	0.518584028418002	0.643766802020593	0.666838007207411	0.527378768606804	0.535740847920781
Acd	3.85950528340562	3.94345639723222	3.87503643772206	3.79446302924264	3.88366615380649	3.88534841247244	3.75039938159616	3.49003294250531	3.98564181359603	3.89986426434537	3.9206041095806	3.7768771154077
Ace	3.80566867075273	3.11106552687002	2.32676381698742	2.64571923306244	2.37873149445259	2.1568100901036	2.69701381962822	2.20506176043569	2.67182627298405	2.12236565817115	2.61098391785573	3.63663922342865
Ace2	2.16100764562501	1.75437398640636	1.9205561910923	1.93816662331321	2.19583998994779	2.37479268915965	1.90536953577149	1.43462485238666	1.86738579885237	1.95120725333232	2.06971178786102	2.03124939938592
Acer2	1.33092865336568	0.923355223639901	1.07375890144521	1.44592775870594	1.13314345691693	1.42184785544446	0.996750498995647	1.69905076813018	1.01859733218037	1.19665322185402	1.06942358719285	1.23823458835393
Acer3	2.17837721936329	2.11609529724127	2.20773397182743	2.19079490834832	1.89344107430321	2.09315672469855	2.11990511080135	2.29338862254298	2.16299803378846	2.13264532378698	2.25424054227807	1.9695246781142
Ache	3.181057341537	3.11365571426926	3.08820850669155	3.10544595753237	3.13410990045006	3.0476871648043	3.2310019821108	2.91895510919599	3.09613036072087	2.92217394976183	3.36173554051471	3.10216002378556
Acin1	3.57720645598058	3.63797617915179	3.54503434034765	3.53421987417188	3.71746837818133	3.61400722699419	3.67272551816745	3.47883583225777	3.55806267439773	3.58603376957786	3.63594027545577	3.60984862884494
Ackr1	4.00575394228307	4.23023615478249	4.30243269212945	4.16162742224491	4.2474849085262	4.03706482446512	4.24039973351816	4.10220858961972	4.30335286535188	3.97757920391844	4.23308382188695	4.32969167648072
Ackr2	1.68069698522107	1.68508108573762	1.26500834354903	1.60484587607151	1.35926679436506	1.31415950640634	1.45819626774523	1.20609214461352	1.60616741429271	1.61544811927164	1.39482955771357	1.49758434339892
Ackr3	2.18758213560067	1.90340154011425	2.08792324328739	1.97952903619565	1.53353558921101	1.91632421180614	1.87017523576703	2.0118133081175	2.00552594705399	2.0841380199689	1.64268105364162	2.10571738470505
Ackr4	1.88532069728445	1.73380002748737	1.77578521336366	1.74656572078834	1.88284335421328	1.67187451304273	1.95263722237325	1.90508725626251	1.65261229632977	1.5642865321459	1.97900920094575	1.86160090318308
Acly	5.10095018451186	5.12182962011986	5.08956810624959	5.05198999469152	5.13114681036818	5.17427569127882	5.1561857604563	5.01191618428092	5.0608431958479	4.97894556793093	5.0621485743158	5.29896698261778
Aco1	2.66471370234575	2.94005849926462	2.78902335112594	2.56437998195598	2.91437394403904	2.66170502542253	3.08239175591458	2.76129003022313	2.69246113698891	2.72219745062423	2.90977322921725	2.76917878517176
Aco2	6.50295053783549	6.5093637218359	6.47791709977661	6.53021288295477	6.50272693335624	6.5468432423225	6.49729418423972	6.42568340378085	6.51540990753197	6.44648139285049	6.52032938893743	6.55641676093648
Acod1	0.474147379404534	0.118103461165466	0.0783805119571678	1.03828868105705	0.180145416734686	0.279308354367359	0.327748396456861	0.146442817311971	0.537181230205834	0.502578951790759	0.0600107609413212	0.514290529956464
Acot1	1.23531548732268	0.829512354513755	1.51295734670775	0.760430263731127	1.08444181920234	0.942429766627268	0.899637787828698	1.07165307202875	1.08779072177604	1.21073562109173	0.801369085077028	1.16221748655854
Acot10	2.87255715193702	3.24725461924394	2.77314343341485	2.39835460769236	2.60357528453831	2.61546118293518	2.92355451415376	2.88634675515124	2.69946709190313	2.35823548884414	3.15152904708743	2.86133869439963
Acot11	3.05493562907437	3.07616934604091	2.92387801101522	3.08844237426617	3.09732773549412	3.16947175518827	2.85081828296076	3.28849666391309	2.99939892617174	3.15212302872573	2.71910004613646	3.22759555874378
Acot12	0.959105199186316	0.793645426694187	0.814590894349444	0.706439185806814	0.33688399455018	0.606102206951873	0.70912264665706	0.542663110364141	0.807356011801772	0.462070921437517	1.01160120024045	0.693079701965783
Acot13	4.47052334108548	4.3855146423491	4.2729371765046	4.73921544518704	4.48832596381096	4.50752797147251	4.42024650288729	4.24694433408115	4.53287084908682	4.5115239400288	4.3052011987682	4.5805517795055
Acot2	1.70017854986521	1.6853373282325	1.78080424614147	1.88152470197439	2.28204718698598	1.94082185150907	2.02825509287514	1.72867838949552	1.74022755443391	1.82187787401533	1.76447204712378	2.0463736742965
Acot3	0.896439489765138	0.941517329576932	0.902078278410716	1.20379961184105	0.8035164476133	0.980860306893986	0.484295086730859	1.20888847092653	1.13410061543845	0.942397784581034	1.02687039773574	0.708723711624379
Acot4	1.32852939187098	0.938394212371426	1.39975461221938	1.2024521400128	1.2810131425175	1.18338371616164	1.15195939874671	1.11186998360425	1.20855882688795	1.12975287661302	1.19661879380932	1.31425235766445
Acot5	0.919470845534627	0.9314568893054	1.28962185601072	0.750826652966378	1.11000667236803	0.478927039539806	1.22573446395491	1.3880977255371	0.939916455133211	0.9555873125917	0.452911027946349	1.52314238921371
Acot6	1.0722450025783	0.91147703755223	1.32299772522501	1.28489452815693	0.834346399628118	1.10974330156419	1.15258430426312	1.29292561247885	1.19322233592399	1.25802048807948	1.13809296032503	0.899841243347397
Acot7	5.34087134127636	5.36499885752765	5.45701065532242	5.36342608400517	5.66272598407512	5.34824952798117	5.47520425772231	5.22055105815162	5.44036940566828	5.39101294628246	5.22101550480453	5.68123423971561
Acot8	2.80876147792156	2.80525125396382	2.80780123666273	2.8608619881269	3.01544567632106	2.76891932505433	2.90011713725524	2.49402373510019	2.90796278872991	2.94824034754253	2.79556942326952	2.82520886971104
Acot9	2.95821642818174	2.97415891668748	3.09247778619429	3.16938619436009	3.19565464597803	2.90722454921924	3.13596047390354	3.06797769602328	3.11798246827875	2.98695096146463	2.98430195660807	3.21440403716907
Acox1	5.18590801317129	5.15319117719239	5.11703185316555	5.13951199039131	5.2718239756611	5.20646111047035	5.24802077849746	5.06630662483523	5.10898900352344	5.16491262904991	5.12922403205695	5.25744247495749
Acox2	0.686791860916715	0.539889254052221	0.805837911786331	0.43418944854638	0.427519825394992	0.513397553289491	0.615836837484977	0.560933415365449	0.576023877756953	0.298497294527828	0.630834366527453	0.819405266660926
Acox3	2.20569237068114	2.16922118650331	2.25975831290888	2.39236885917767	2.11561171662068	2.47215689143217	2.35439488248292	2.0863001783283	2.2755615850739	2.31498790083328	2.32261704663038	2.17139273096617
Acp1	3.51132033656142	3.59981981823747	3.46411090055199	3.6036301960172	3.3870713887447	3.47022785930288	3.42744569527299	3.75540663036642	3.55314309922055	3.52085722187766	3.60307841741816	3.37032707555129
Acp2	4.20404088138306	4.08487201358798	4.19458715403742	4.0624928570513	4.0463675736437	4.06786277355176	4.07029432441114	4.13222987856423	4.11933667483344	4.11753801979309	4.0987560638789	4.11768432169367
Acp4	1.77000296635288	1.58052580271862	1.78473016864171	2.02734973039148	2.05358857136024	2.16710640650681	1.63715210210894	1.77225782119121	1.8229805967725	1.87329894505163	1.91705530749293	1.71860233477057
Acp5	0.706503500979379	0.830079449270608	0.788955494922321	0.818817099132113	0.716951495839309	0.808350894967977	0.526309073067076	0.503052190596725	0.994523660128855	1.14886652911233	0.275266347122779	0.8558036644712
Acp6	1.60393108144777	1.52765554012679	1.50871438572182	1.46743348510721	1.27665446546979	1.54198144008906	1.58104573854177	1.32451464717735	1.48185191398806	1.39478507791403	1.61001598703563	1.506375181762
Acp7	0.594528753392694	0.374499782159426	0.518242796524533	0.358561566817357	0.832741373723488	0.532440308534605	0.469404647726408	0.26463975713683	0.407959659370365	0.315320044572105	0.71868526364378	0.522023846549637
Acr	1.92146891188762	1.63011706062915	0.728921090910179	1.02626424386289	1.03146682184437	1.56561488349073	0.743560082093921	1.38665348712729	0.96679059692024	1.36503343728472	1.4272003948886	0.93710232640919
Acrbp	1.49648697545137	1.79966329281881	1.53888608250814	1.93427086047633	1.69728738339729	1.61356240203691	1.76229268206113	2.09952023902257	1.75107837830076	2.08443832337795	1.42599225986934	1.55890744417298
Acsbg1	4.5935336818905	4.62014139488739	4.38701051386153	4.45900831343943	4.60476522540227	4.76550786410896	4.5743467669975	4.59194022933647	4.39224740480459	4.78071556928366	4.36064167982517	4.54320531327425
Acsbg3	0.623857680565855	0.593850812138452	0.532899067285384	0.433143747570198	0.694674283220014	0.554020687217942	0.627911237345918	0.649847077056993	0.455563632270934	0.738114926826147	0.509096847594042	0.489966621928061
Acsf2	3.21651350742815	3.22041644014408	2.88447432741892	3.0826126538389	3.00944120578154	2.81300238898795	2.79043999348811	2.78910908126905	3.19939062601534	2.94617519506105	3.03260029967382	3.10534844785342
Acsf3	1.88526195829391	1.91960728659405	2.04149572344806	2.02322993298666	1.98258323217688	2.14915141328215	2.15469484480509	1.85829581768811	1.970780272918	1.92959763734318	2.16942637682089	1.92499240309624
Acsl1	2.87602978589632	2.92389302888069	2.98134860117955	2.83964662238251	2.97924627442395	2.9670296948072	2.9789101250179	2.98020557137846	2.87531609372432	2.84997929626471	2.9288485085666	3.01062255210062
Acsl3	4.90029514388382	4.90841496311087	4.80277464610805	4.83138138207006	5.04886968916786	4.98722463560716	4.89855662857301	5.22317588616205	4.7156882928199	4.80359649254446	4.8635913597354	5.02245570869047
Acsl4	4.76644249663544	4.68274557406263	4.99471496985088	4.58232250558715	4.64402503638059	4.6863841900879	4.7576045816162	4.93367382029238	4.71929711564803	4.68714555937659	4.5950449408753	4.92858937518029
Acsl5	3.66498381488203	3.8089866400676	3.98668100889743	3.78405742421659	3.89340810421073	3.87070433369259	3.6786371110061	3.64935312456405	3.98483999268751	3.8385481124609	3.95075725307733	3.65790164396822
Acsl6	4.56971074259408	4.5960625036532	4.29614501571953	4.44826858006696	4.57934558550748	4.53231125809092	4.58805079775412	4.49697257014776	4.35966378166119	4.48874885861995	4.49570527133142	4.5438296107267
Acsm1	0.897653335701362	0.858611311637016	0.984487782927426	1.0182970773876	1.24609077176157	0.96611639014682	0.92529069464517	0.845093626997582	1.01055704711965	0.940612901378038	0.879374672291741	1.12253527689577
Acsm3	1.68415746155546	1.37885678721326	1.64102173056324	1.49996164756003	1.54441013930649	1.72173720409259	1.54616118978513	1.73889078671402	1.42202479264651	1.86984751947671	1.3339541144556	1.49720955500085
Acss1	2.54279246619917	2.54569070385346	2.35813639980031	2.43089970251788	2.69261952575731	2.47928297847166	2.65751637273002	2.47526094084942	2.35897088810337	2.42020624051033	2.41485407163612	2.73265941353931
Acss2	2.68985357421706	2.84364994309442	2.72554524987756	2.8164478799146	2.59725051265068	2.62373570866033	2.92505808900485	2.8396160806355	2.75503850412087	2.42666004267633	2.79011919090062	3.02183474306568
Acss3	0.983520517165214	0.628792973855833	0.873411069878899	0.775779311105164	0.82899433092644	0.490245073872655	0.651630060530014	1.14750768160745	0.713323773359368	0.44212385312677	0.710142789096922	1.11902285719529
Acta1	3.18144518012252	2.62100274142817	3.05343448397491	2.84306605920388	2.50843728320687	2.32813055186317	2.41817740972668	2.58327911204523	3.06507613070649	2.77972807419051	2.72605432539533	2.76222040211151
Acta2	5.21046087931828	4.71632430955584	3.90416744075666	3.77520153021789	3.50488736071163	3.39126235928084	2.95892417415703	3.15726992223722	4.61103346251584	4.37859212408413	4.08498389691433	3.67361229182658
Actb	9.35467387772536	9.32626029400255	9.41289401823387	9.40560938607981	9.23652141100052	9.33750768786796	9.34978291391986	9.20841511670897	9.44640753172409	9.46309967722668	9.29735892048176	9.29931627273102
Actc1	0.0919149917849643	0.957965186923806	1.90552737642791	0.951886023298813	0.777594433566871	1.91161875403533	-0.0515811087541873	1.5500213026747	1.55327252881555	0.264990815522512	2.17093764118898	0.2692592268054
Actg1	7.21060102694019	7.06164735141853	7.2224591401046	7.26281158724259	7.30828936531858	7.14787783261869	7.18298380180412	6.86941950158653	7.26831465806784	7.12079127243604	7.16307980195277	7.3221933567796
Actg2	1.77332969572073	1.79945628204583	2.20766208423277	1.63030939979305	2.03196044814417	3.37200256902535	0.962714523858893	1.484247590591	1.98357072892284	1.73720038564608	1.98797369034139	2.04901380301713
Actl10	2.21317518986874	2.64424301156623	2.53379868233608	2.20753178541508	2.72616577988863	2.13677868161286	2.67955826706349	2.23824938582522	2.52822609870553	2.41961068204557	2.44137239418675	2.52257015489427
Actl6a	2.61220016674252	2.46220318296765	2.47410236462684	2.63377470907407	2.42576439221646	2.56539616800951	2.67969476399487	2.50698816657965	2.47925133785811	2.6958769909649	2.65190290123527	2.2893959482407
Actl6b	3.91680724119554	3.91073253160272	3.70179172186118	3.72867797551849	3.84974777963614	3.78752376566767	3.99849743631247	3.73185292433278	3.70780421112804	3.85474902483003	3.88832846296011	3.78070846942682
Actn1	4.31271706541893	4.42411142702449	4.19048208460881	4.23744049497711	4.28311411090724	4.34076830607821	4.28631636670178	4.20315810433418	4.2716055530736	4.23098855160371	4.21733906693052	4.44355035992474
Actn2	2.41944347120157	1.94551802813644	2.17962199897037	2.36300645679939	1.92389641793718	3.10383354722726	2.97506037506609	2.23870269471793	1.75596327123713	2.41354866900034	2.28019740825011	2.36934761484554
Actn4	4.8003884922342	5.00507984734541	4.82746734710832	4.69186633417017	4.91169220816198	4.63151106878817	4.86912974975686	4.71793008181748	4.89027435502933	4.84928353035027	4.89337332360127	4.7575486356663
Actr10	3.90310791570471	3.7976745329036	4.07280169138696	4.01932982615068	3.87876229437369	3.92517019475379	3.9080932813908	3.98599772484461	3.99618202067846	3.90438294320584	4.00920178280542	3.87212741951623
Actr1a	4.75311656580386	4.75018129218696	4.7305962985635	4.68869842734245	5.05621922852028	4.84226353991673	4.94168282574734	4.57892146782421	4.68334541989086	4.76143031810846	4.89063583169295	4.7831515417209
Actr1b	5.17891610997627	5.20550557643083	5.20335338718629	4.9245387289031	5.39989521783329	5.19499953859257	5.17207978245844	5.0882800999589	5.0862251577057	5.23376430016121	5.17917104977884	5.13271248565175
